5.311999797821045,0.527999997138977,0.0
4.7769999504089355,-1.11899995803833,0.0
2.809000015258789,-0.41999998688697815,0.0
3.618000030517578,0.1679999977350235,0.0
3.309000015258789,1.11899995803833,0.0
2.309000015258789,1.11899995803833,0.0
2.0,0.1679999977350235,0.0
4.568999767303467,-0.14100000262260437,0.0
3.7149999141693115,-0.4440000057220459,0.0
3.9159998893737793,1.2480000257492065,0.0
3.24399995803833,1.7359999418258667,0.0
2.374000072479248,1.7359999418258667,0.0
1.7029999494552612,1.2480000257492065,0.0
1.434000015258789,0.41999998688697815,0.0
1.690000057220459,-0.36899998784065247,0.0
2.809000015258789,-1.0399999618530273,0.0
